,stop_id,alightings,boardings,location
2748,3645,99.9,331.4,"{'type': 'Point', 'coordinates': [-87.64225323, 41.69223292]}"
2749,3646,13.5,34.1,"{'type': 'Point', 'coordinates': [-87.642308, 41.694028]}"
2750,3647,17.6,77.4,"{'type': 'Point', 'coordinates': [-87.642362, 41.695807]}"
2751,3648,5.5,19.5,"{'type': 'Point', 'coordinates': [-87.64243, 41.697655]}"
2752,3649,38.5,112.6,"{'type': 'Point', 'coordinates': [-87.642477, 41.69948]}"
2753,3650,16.9,55.8,"{'type': 'Point', 'coordinates': [-87.64254, 41.70128]}"
2754,3651,14.5,30.3,"{'type': 'Point', 'coordinates': [-87.642592, 41.703117]}"
2755,3652,39.9,27.6,"{'type': 'Point', 'coordinates': [-87.642652, 41.704935]}"
2756,3654,7.9,26.7,"{'type': 'Point', 'coordinates': [-87.642778, 41.708593]}"
2757,3655,17.4,37.1,"{'type': 'Point', 'coordinates': [-87.642822, 41.710438]}"
2758,3656,16.2,67.2,"{'type': 'Point', 'coordinates': [-87.642867, 41.712238]}"
2759,3657,5.4,12.5,"{'type': 'Point', 'coordinates': [-87.642883, 41.71453]}"
2760,3659,12.7,27.7,"{'type': 'Point', 'coordinates': [-87.642985, 41.717688]}"
2761,3660,22.4,7.0,"{'type': 'Point', 'coordinates': [-87.643027, 41.719507]}"
2762,3661,430.4,321.3,"{'type': 'Point', 'coordinates': [-87.64307859, 41.72129969]}"
2763,3662,5.8,22.0,"{'type': 'Point', 'coordinates': [-87.643125, 41.723162]}"
2764,3664,6.1,14.7,"{'type': 'Point', 'coordinates': [-87.643235, 41.72685]}"
2765,3665,11.7,22.5,"{'type': 'Point', 'coordinates': [-87.643293, 41.72869]}"
2766,3666,1.2,1.5,"{'type': 'Point', 'coordinates': [-87.64332, 41.729668]}"
2767,3667,18.3,20.3,"{'type': 'Point', 'coordinates': [-87.643338, 41.730658]}"
2768,3668,9.1,9.6,"{'type': 'Point', 'coordinates': [-87.6434, 41.732432]}"
2769,3669,14.1,5.5,"{'type': 'Point', 'coordinates': [-87.643458, 41.734215]}"
2770,3670,224.8,109.7,"{'type': 'Point', 'coordinates': [-87.64349, 41.735773]}"
2771,3671,25.4,23.2,"{'type': 'Point', 'coordinates': [-87.64352181, 41.73721472]}"
2772,3673,19.0,18.9,"{'type': 'Point', 'coordinates': [-87.64369698, 41.74143804]}"
2773,3674,45.4,57.0,"{'type': 'Point', 'coordinates': [-87.643747, 41.743255]}"
2774,3675,55.6,16.7,"{'type': 'Point', 'coordinates': [-87.64379295, 41.74513466]}"
2775,3677,14.8,2.6,"{'type': 'Point', 'coordinates': [-87.64381268, 41.74874573]}"
2776,3680,417.5,183.4,"{'type': 'Point', 'coordinates': [-87.627593, 41.751073]}"
2777,3681,51.1,686.8,"{'type': 'Point', 'coordinates': [-87.64368096, 41.74969478]}"
2778,3682,5.5,39.1,"{'type': 'Point', 'coordinates': [-87.64407372, 41.74890321]}"
2779,3683,18.7,32.4,"{'type': 'Point', 'coordinates': [-87.64405165, 41.74706941]}"
2780,3684,26.8,48.1,"{'type': 'Point', 'coordinates': [-87.64396853, 41.74525918]}"
2781,3685,54.4,47.8,"{'type': 'Point', 'coordinates': [-87.643883, 41.743515]}"
2782,3686,29.3,14.0,"{'type': 'Point', 'coordinates': [-87.64387169, 41.74159366]}"
2783,3687,24.0,14.1,"{'type': 'Point', 'coordinates': [-87.6438183, 41.73994525]}"
2784,3688,37.5,19.6,"{'type': 'Point', 'coordinates': [-87.64372671, 41.73738016]}"
2785,3690,8.9,14.5,"{'type': 'Point', 'coordinates': [-87.643668, 41.73446]}"
2786,3691,16.7,8.8,"{'type': 'Point', 'coordinates': [-87.64365322, 41.73262594]}"
2787,3692,18.8,14.8,"{'type': 'Point', 'coordinates': [-87.64359967, 41.73084725]}"
2788,3693,4.0,1.4,"{'type': 'Point', 'coordinates': [-87.643533, 41.730025]}"
2789,3694,21.4,11.4,"{'type': 'Point', 'coordinates': [-87.643492, 41.728917]}"
2790,3695,18.7,4.8,"{'type': 'Point', 'coordinates': [-87.643452, 41.72707]}"
2791,3696,31.3,9.4,"{'type': 'Point', 'coordinates': [-87.64344256, 41.72504112]}"
2792,3697,63.0,3.8,"{'type': 'Point', 'coordinates': [-87.643378, 41.723228]}"
2793,3698,196.2,427.3,"{'type': 'Point', 'coordinates': [-87.64332714, 41.72100029]}"
2794,3699,19.0,13.9,"{'type': 'Point', 'coordinates': [-87.64329073, 41.71939767]}"
2795,3700,17.9,11.0,"{'type': 'Point', 'coordinates': [-87.643212, 41.717752]}"
2796,3701,47.6,20.9,"{'type': 'Point', 'coordinates': [-87.643193, 41.716068]}"
2797,3703,50.0,9.1,"{'type': 'Point', 'coordinates': [-87.643075, 41.712522]}"
2798,3704,58.3,14.3,"{'type': 'Point', 'coordinates': [-87.643023, 41.71071]}"
2799,3705,63.9,11.1,"{'type': 'Point', 'coordinates': [-87.64298, 41.7089]}"
2800,3707,30.3,17.5,"{'type': 'Point', 'coordinates': [-87.64289, 41.705248]}"
2801,3708,43.1,18.7,"{'type': 'Point', 'coordinates': [-87.642832, 41.703433]}"
2802,3709,65.0,14.5,"{'type': 'Point', 'coordinates': [-87.64277, 41.701568]}"
2803,3711,21.3,2.5,"{'type': 'Point', 'coordinates': [-87.642658, 41.69798]}"
2804,3712,77.7,12.9,"{'type': 'Point', 'coordinates': [-87.64259, 41.696113]}"
2805,3713,45.8,8.8,"{'type': 'Point', 'coordinates': [-87.642535, 41.694327]}"
2806,3714,263.7,96.7,"{'type': 'Point', 'coordinates': [-87.64250468, 41.69244704]}"
2807,3715,35.8,12.2,"{'type': 'Point', 'coordinates': [-87.64245354, 41.69060778]}"
2808,3716,44.1,25.1,"{'type': 'Point', 'coordinates': [-87.64236, 41.688848]}"
2809,3717,50.7,8.5,"{'type': 'Point', 'coordinates': [-87.642317, 41.687032]}"
2810,3718,173.1,86.3,"{'type': 'Point', 'coordinates': [-87.64227929, 41.68519279]}"
2811,3719,48.6,35.5,"{'type': 'Point', 'coordinates': [-87.64221458, 41.68299913]}"
2812,3720,69.2,15.1,"{'type': 'Point', 'coordinates': [-87.64216356, 41.68157092]}"
2813,3721,55.5,3.6,"{'type': 'Point', 'coordinates': [-87.642082, 41.679783]}"
2814,3724,345.8,183.9,"{'type': 'Point', 'coordinates': [-87.76157602, 41.96970081]}"
2815,3725,7.1,189.9,"{'type': 'Point', 'coordinates': [-87.76184809, 41.96900846]}"
2816,3726,12.0,239.1,"{'type': 'Point', 'coordinates': [-87.76028067, 41.9677904]}"
2817,3727,0.5,19.4,"{'type': 'Point', 'coordinates': [-87.7592511, 41.9678165]}"
2818,3728,3.2,16.0,"{'type': 'Point', 'coordinates': [-87.75775892, 41.96782509]}"
2819,3729,10.0,18.4,"{'type': 'Point', 'coordinates': [-87.75514647, 41.96783793]}"
2820,3730,28.7,50.5,"{'type': 'Point', 'coordinates': [-87.752732, 41.967911]}"
2821,3731,19.3,28.7,"{'type': 'Point', 'coordinates': [-87.750639, 41.967933]}"
2822,3732,24.8,71.9,"{'type': 'Point', 'coordinates': [-87.74795403, 41.96795547]}"
2823,3733,44.4,54.4,"{'type': 'Point', 'coordinates': [-87.74540135, 41.96798572]}"
2824,3734,21.3,30.7,"{'type': 'Point', 'coordinates': [-87.742962, 41.968024]}"
2825,3737,36.0,77.7,"{'type': 'Point', 'coordinates': [-87.73552925, 41.96807336]}"
2826,3738,39.9,62.1,"{'type': 'Point', 'coordinates': [-87.7330613, 41.96809559]}"
2827,3739,35.0,83.9,"{'type': 'Point', 'coordinates': [-87.73058165, 41.96811322]}"
2828,3740,256.7,592.2,"{'type': 'Point', 'coordinates': [-87.72816294, 41.96815305]}"
2829,3741,107.5,352.8,"{'type': 'Point', 'coordinates': [-87.72569382, 41.968148]}"
2830,3742,62.0,180.8,"{'type': 'Point', 'coordinates': [-87.72324927, 41.96819794]}"
2831,3743,94.9,176.2,"{'type': 'Point', 'coordinates': [-87.72080234, 41.96821766]}"
2832,3745,120.6,98.7,"{'type': 'Point', 'coordinates': [-87.71592025, 41.96829149]}"
2833,3746,933.7,546.8,"{'type': 'Point', 'coordinates': [-87.7130492, 41.96833126]}"
2834,3747,97.5,84.1,"{'type': 'Point', 'coordinates': [-87.71102489, 41.96832686]}"
2835,3748,235.1,264.7,"{'type': 'Point', 'coordinates': [-87.70861319, 41.9683548]}"
2836,3749,73.2,121.3,"{'type': 'Point', 'coordinates': [-87.70614168, 41.96839625]}"
2837,3750,47.0,113.2,"{'type': 'Point', 'coordinates': [-87.70371655, 41.96843198]}"
2838,3751,4.9,8.2,"{'type': 'Point', 'coordinates': [-87.70106844, 41.96844411]}"
2839,3752,89.5,76.7,"{'type': 'Point', 'coordinates': [-87.69886939, 41.96844651]}"
2840,3753,69.1,58.5,"{'type': 'Point', 'coordinates': [-87.69632581, 41.96845261]}"
2841,3755,65.8,42.1,"{'type': 'Point', 'coordinates': [-87.69148758, 41.96850046]}"
2842,3756,547.9,572.5,"{'type': 'Point', 'coordinates': [-87.68914186, 41.96853652]}"
2843,3759,249.0,201.3,"{'type': 'Point', 'coordinates': [-87.6816675, 41.96866125]}"
2844,3760,127.6,108.5,"{'type': 'Point', 'coordinates': [-87.67934992, 41.96867195]}"
2845,3762,72.5,51.2,"{'type': 'Point', 'coordinates': [-87.6739681, 41.96874279]}"
2846,3764,82.5,49.5,"{'type': 'Point', 'coordinates': [-87.67113116, 41.96877916]}"
2847,3766,333.8,130.8,"{'type': 'Point', 'coordinates': [-87.66762951, 41.96881845]}"
2848,3767,34.8,11.4,"{'type': 'Point', 'coordinates': [-87.66464155, 41.96887203]}"
2849,3768,121.8,20.5,"{'type': 'Point', 'coordinates': [-87.66313317, 41.96890352]}"
2850,3769,828.7,55.5,"{'type': 'Point', 'coordinates': [-87.6598377, 41.96894567]}"
2851,3770,394.7,59.1,"{'type': 'Point', 'coordinates': [-87.6586045, 41.968986]}"
2852,3771,156.2,16.4,"{'type': 'Point', 'coordinates': [-87.65634454, 41.96901049]}"
2853,3773,179.6,29.7,"{'type': 'Point', 'coordinates': [-87.64858021, 41.96566508]}"
2854,3774,60.3,129.3,"{'type': 'Point', 'coordinates': [-87.648792, 41.966488]}"
2855,3775,43.6,73.4,"{'type': 'Point', 'coordinates': [-87.6490521, 41.96734713]}"
2856,3776,9.1,166.6,"{'type': 'Point', 'coordinates': [-87.650351, 41.969192]}"
2857,3777,8.5,102.4,"{'type': 'Point', 'coordinates': [-87.65301927, 41.96915392]}"
2858,3780,123.8,500.9,"{'type': 'Point', 'coordinates': [-87.65861054, 41.96909619]}"
2859,3781,75.8,1017.5,"{'type': 'Point', 'coordinates': [-87.65993993, 41.96909402]}"
2860,3782,17.2,65.2,"{'type': 'Point', 'coordinates': [-87.66289585, 41.96902983]}"
2861,3783,19.0,57.5,"{'type': 'Point', 'coordinates': [-87.66433285, 41.96901672]}"
2862,3787,132.8,93.8,"{'type': 'Point', 'coordinates': [-87.67246524, 41.96892754]}"
2863,3788,59.5,115.6,"{'type': 'Point', 'coordinates': [-87.67407125, 41.96890414]}"
2864,3791,82.0,46.1,"{'type': 'Point', 'coordinates': [-87.68147434, 41.96879634]}"
2865,3792,75.5,59.6,"{'type': 'Point', 'coordinates': [-87.6839312, 41.96877551]}"
2866,3794,527.1,573.7,"{'type': 'Point', 'coordinates': [-87.68868597, 41.96870994]}"
2867,3795,64.7,57.7,"{'type': 'Point', 'coordinates': [-87.69134421, 41.96867087]}"
2868,3797,55.2,77.6,"{'type': 'Point', 'coordinates': [-87.69615238, 41.96866297]}"
2869,3799,9.7,4.6,"{'type': 'Point', 'coordinates': [-87.701062, 41.968588]}"
2870,3801,113.7,48.9,"{'type': 'Point', 'coordinates': [-87.70591784, 41.96854375]}"
2871,3802,327.3,246.3,"{'type': 'Point', 'coordinates': [-87.7082935, 41.96853249]}"
2872,3803,113.4,120.9,"{'type': 'Point', 'coordinates': [-87.71079556, 41.96848388]}"
2873,3804,460.5,911.8,"{'type': 'Point', 'coordinates': [-87.7131984, 41.96848271]}"
2874,3805,129.0,134.4,"{'type': 'Point', 'coordinates': [-87.71570357, 41.96844318]}"
2875,3806,162.6,170.9,"{'type': 'Point', 'coordinates': [-87.71815629, 41.96844757]}"
2876,3807,160.2,89.5,"{'type': 'Point', 'coordinates': [-87.72059215, 41.96839412]}"
2877,3808,185.6,61.7,"{'type': 'Point', 'coordinates': [-87.72300478, 41.96837421]}"
2878,3809,333.2,91.1,"{'type': 'Point', 'coordinates': [-87.72550322, 41.9683661]}"
2879,3810,644.5,269.7,"{'type': 'Point', 'coordinates': [-87.72790766, 41.96831306]}"
2880,3811,97.3,58.8,"{'type': 'Point', 'coordinates': [-87.73034544, 41.96829751]}"
2881,3812,67.9,39.3,"{'type': 'Point', 'coordinates': [-87.73284107, 41.96826781]}"
2882,3813,87.5,42.3,"{'type': 'Point', 'coordinates': [-87.73533817, 41.96823994]}"
2883,3814,93.0,35.2,"{'type': 'Point', 'coordinates': [-87.73772281, 41.96821309]}"
2884,3815,149.5,98.4,"{'type': 'Point', 'coordinates': [-87.7401262, 41.96819346]}"
2885,3816,27.7,16.3,"{'type': 'Point', 'coordinates': [-87.74281933, 41.96818048]}"
2886,3818,61.0,23.9,"{'type': 'Point', 'coordinates': [-87.74752394, 41.96810746]}"
2887,3819,27.7,15.6,"{'type': 'Point', 'coordinates': [-87.74984673, 41.96807159]}"
2888,3820,40.9,24.0,"{'type': 'Point', 'coordinates': [-87.75243653, 41.9680288]}"
2889,3821,22.6,9.2,"{'type': 'Point', 'coordinates': [-87.75487754, 41.96799979]}"
2890,3822,9.6,1.4,"{'type': 'Point', 'coordinates': [-87.75787329, 41.96799718]}"
2891,3823,68.8,1.3,"{'type': 'Point', 'coordinates': [-87.75922809, 41.96796488]}"
2892,3824,125.3,115.8,"{'type': 'Point', 'coordinates': [-87.75767956, 41.91736112]}"
2893,3826,3.8,35.5,"{'type': 'Point', 'coordinates': [-87.755838, 41.913231]}"
2894,3827,5.2,43.0,"{'type': 'Point', 'coordinates': [-87.755778, 41.911418]}"
2895,3829,4.3,52.1,"{'type': 'Point', 'coordinates': [-87.755969, 41.907763]}"
2896,3830,11.2,72.9,"{'type': 'Point', 'coordinates': [-87.755926, 41.905951]}"
2897,3831,10.2,36.2,"{'type': 'Point', 'coordinates': [-87.755882, 41.904138]}"
2898,3832,63.0,168.9,"{'type': 'Point', 'coordinates': [-87.75586958, 41.90233633]}"
2899,3833,15.7,46.0,"{'type': 'Point', 'coordinates': [-87.755795, 41.900494]}"
2900,3834,25.6,62.6,"{'type': 'Point', 'coordinates': [-87.755751, 41.898664]}"
2901,3835,26.9,30.9,"{'type': 'Point', 'coordinates': [-87.755708, 41.896832]}"
2902,3836,152.3,209.4,"{'type': 'Point', 'coordinates': [-87.75570031, 41.89503239]}"
2903,3837,10.2,39.7,"{'type': 'Point', 'coordinates': [-87.755593, 41.893076]}"
2904,3838,32.8,33.2,"{'type': 'Point', 'coordinates': [-87.755529, 41.891328]}"
2905,3839,33.2,31.3,"{'type': 'Point', 'coordinates': [-87.755459, 41.889381]}"
2906,3841,40.6,20.2,"{'type': 'Point', 'coordinates': [-87.755323, 41.885715]}"
2907,3842,23.5,17.1,"{'type': 'Point', 'coordinates': [-87.755275, 41.884398]}"
2908,3843,70.3,25.7,"{'type': 'Point', 'coordinates': [-87.75521, 41.882431]}"
2909,3844,314.5,79.3,"{'type': 'Point', 'coordinates': [-87.75515253, 41.88058082]}"
2910,3845,21.8,16.1,"{'type': 'Point', 'coordinates': [-87.75505256, 41.87946625]}"
2911,3846,31.9,15.5,"{'type': 'Point', 'coordinates': [-87.75506, 41.878545]}"
2912,3847,28.5,4.5,"{'type': 'Point', 'coordinates': [-87.755026, 41.87764]}"
2913,3848,85.3,22.3,"{'type': 'Point', 'coordinates': [-87.75503688, 41.87678668]}"
2914,3849,32.5,9.7,"{'type': 'Point', 'coordinates': [-87.754959, 41.87583]}"
2915,3850,48.6,10.8,"{'type': 'Point', 'coordinates': [-87.754926, 41.874925]}"
2916,3851,58.0,10.6,"{'type': 'Point', 'coordinates': [-87.75486275, 41.87403397]}"
2917,3852,134.6,18.6,"{'type': 'Point', 'coordinates': [-87.75490045, 41.8730511]}"
2918,3854,62.7,5.4,"{'type': 'Point', 'coordinates': [-87.749174, 41.87103]}"
2919,3855,8.9,2.0,"{'type': 'Point', 'coordinates': [-87.74479326, 41.87222415]}"
2920,3856,157.2,131.1,"{'type': 'Point', 'coordinates': [-87.74530349, 41.87319778]}"
2921,3857,9.3,55.6,"{'type': 'Point', 'coordinates': [-87.75469899, 41.8738975]}"
2922,3858,7.2,31.4,"{'type': 'Point', 'coordinates': [-87.754781, 41.874759]}"
2923,3859,8.2,26.8,"{'type': 'Point', 'coordinates': [-87.754814, 41.875664]}"
2924,3860,11.0,80.9,"{'type': 'Point', 'coordinates': [-87.75482232, 41.87655711]}"
2925,3861,5.7,29.5,"{'type': 'Point', 'coordinates': [-87.754881, 41.877475]}"
2926,3862,9.0,26.6,"{'type': 'Point', 'coordinates': [-87.754914, 41.87838]}"
2927,3863,5.0,16.8,"{'type': 'Point', 'coordinates': [-87.75491748, 41.87931259]}"
2928,3864,83.2,362.5,"{'type': 'Point', 'coordinates': [-87.75495164, 41.88013448]}"
2929,3865,21.7,92.7,"{'type': 'Point', 'coordinates': [-87.755065, 41.882266]}"
2930,3866,14.0,23.9,"{'type': 'Point', 'coordinates': [-87.75513, 41.884233]}"
2931,3867,22.4,17.9,"{'type': 'Point', 'coordinates': [-87.755178, 41.88555]}"
2932,3868,173.4,367.2,"{'type': 'Point', 'coordinates': [-87.75526657, 41.88709696]}"
2933,3869,37.0,36.8,"{'type': 'Point', 'coordinates': [-87.755313, 41.889216]}"
2934,3870,37.6,35.3,"{'type': 'Point', 'coordinates': [-87.755384, 41.891163]}"
2935,3871,44.1,11.5,"{'type': 'Point', 'coordinates': [-87.755448, 41.892911]}"
2936,3872,216.5,163.3,"{'type': 'Point', 'coordinates': [-87.75550314, 41.89483329]}"
2937,3873,27.8,22.6,"{'type': 'Point', 'coordinates': [-87.755562, 41.896666]}"
2938,3874,62.1,23.8,"{'type': 'Point', 'coordinates': [-87.755606, 41.898499]}"
2939,3875,49.8,12.8,"{'type': 'Point', 'coordinates': [-87.75565, 41.900329]}"
2940,3876,154.7,47.8,"{'type': 'Point', 'coordinates': [-87.75568054, 41.90215815]}"
2941,3877,39.7,9.2,"{'type': 'Point', 'coordinates': [-87.755737, 41.903972]}"
2942,3878,78.5,9.8,"{'type': 'Point', 'coordinates': [-87.75578, 41.905786]}"
2943,3879,60.4,1.9,"{'type': 'Point', 'coordinates': [-87.755824, 41.907597]}"
2944,3880,284.6,17.0,"{'type': 'Point', 'coordinates': [-87.75574395, 41.90934838]}"
2945,3881,28.8,3.3,"{'type': 'Point', 'coordinates': [-87.755632, 41.911252]}"
2946,3882,39.5,2.3,"{'type': 'Point', 'coordinates': [-87.755692, 41.913066]}"
2947,3883,214.5,75.0,"{'type': 'Point', 'coordinates': [-87.75626209, 41.91707097]}"
2948,3946,33.3,64.7,"{'type': 'Point', 'coordinates': [-87.636487, 41.88601]}"
2949,3949,13.5,11.0,"{'type': 'Point', 'coordinates': [-87.63271644, 41.88677701]}"
2950,3951,21.1,7.3,"{'type': 'Point', 'coordinates': [-87.6296855, 41.88678997]}"
2951,3953,126.2,386.6,"{'type': 'Point', 'coordinates': [-87.621979, 41.887978]}"
2952,3954,60.2,211.3,"{'type': 'Point', 'coordinates': [-87.620967, 41.887792]}"
2953,3955,24.1,4.7,"{'type': 'Point', 'coordinates': [-87.620844, 41.887026]}"
2954,4027,2.2,66.1,"{'type': 'Point', 'coordinates': [-87.75237885, 41.9167885]}"
2955,4028,0.5,16.3,"{'type': 'Point', 'coordinates': [-87.751021, 41.916806]}"
2956,4029,0.9,22.6,"{'type': 'Point', 'coordinates': [-87.749546, 41.916827]}"
2957,4030,1.8,15.6,"{'type': 'Point', 'coordinates': [-87.747489, 41.916854]}"
2958,4031,20.2,213.9,"{'type': 'Point', 'coordinates': [-87.74630317, 41.91686324]}"
2959,4032,4.0,44.1,"{'type': 'Point', 'coordinates': [-87.743792, 41.916901]}"
2960,4033,0.6,2.8,"{'type': 'Point', 'coordinates': [-87.74179864, 41.91692728]}"
2961,4034,5.4,23.5,"{'type': 'Point', 'coordinates': [-87.740095, 41.916946]}"
2962,4035,10.8,20.4,"{'type': 'Point', 'coordinates': [-87.738878, 41.916961]}"
2963,4037,15.7,62.8,"{'type': 'Point', 'coordinates': [-87.733993, 41.917011]}"
2964,4038,29.6,105.7,"{'type': 'Point', 'coordinates': [-87.731557, 41.91704]}"
2965,4039,30.9,66.8,"{'type': 'Point', 'coordinates': [-87.729107, 41.91707]}"
2966,4040,90.4,190.1,"{'type': 'Point', 'coordinates': [-87.72675397, 41.91710599]}"
2967,4041,5.8,16.8,"{'type': 'Point', 'coordinates': [-87.72432923, 41.91713841]}"
2968,4042,33.1,70.7,"{'type': 'Point', 'coordinates': [-87.72173498, 41.9171139]}"
2969,4043,31.7,73.3,"{'type': 'Point', 'coordinates': [-87.71932438, 41.91719359]}"
2970,4044,61.9,136.7,"{'type': 'Point', 'coordinates': [-87.71680677, 41.91724579]}"
2971,4047,133.2,183.7,"{'type': 'Point', 'coordinates': [-87.71204162, 41.91728581]}"
2972,4048,12.1,69.2,"{'type': 'Point', 'coordinates': [-87.710368, 41.9173]}"
2973,4049,25.3,44.8,"{'type': 'Point', 'coordinates': [-87.70876789, 41.91732288]}"
2974,4051,21.5,63.5,"{'type': 'Point', 'coordinates': [-87.70537843, 41.9173514]}"
2975,4052,33.2,92.9,"{'type': 'Point', 'coordinates': [-87.70250452, 41.91737042]}"
2976,4053,11.1,19.6,"{'type': 'Point', 'coordinates': [-87.70159713, 41.91739149]}"
2977,4054,21.3,27.5,"{'type': 'Point', 'coordinates': [-87.699425, 41.917407]}"
2978,4055,186.2,96.3,"{'type': 'Point', 'coordinates': [-87.697299, 41.917426]}"
2979,4056,19.9,26.3,"{'type': 'Point', 'coordinates': [-87.69488, 41.917447]}"
2980,4057,26.9,22.7,"{'type': 'Point', 'coordinates': [-87.69241957, 41.91747011]}"
2981,4058,19.0,8.2,"{'type': 'Point', 'coordinates': [-87.68996645, 41.91749377]}"
2982,4059,511.5,68.8,"{'type': 'Point', 'coordinates': [-87.68868221, 41.91750725]}"
2983,4060,217.2,193.1,"{'type': 'Point', 'coordinates': [-87.68758969, 41.91750362]}"
2984,4061,17.6,32.7,"{'type': 'Point', 'coordinates': [-87.68506784, 41.91754525]}"
2985,4062,27.8,36.3,"{'type': 'Point', 'coordinates': [-87.68260408, 41.91758892]}"
2986,4063,28.6,40.1,"{'type': 'Point', 'coordinates': [-87.68018853, 41.9176308]}"
2987,4065,9.5,9.8,"{'type': 'Point', 'coordinates': [-87.67528791, 41.91773218]}"
2988,4066,7.8,8.0,"{'type': 'Point', 'coordinates': [-87.67285792, 41.91777718]}"
2989,4067,9.6,5.0,"{'type': 'Point', 'coordinates': [-87.67167962, 41.91780069]}"
2990,4068,15.0,20.2,"{'type': 'Point', 'coordinates': [-87.67133817, 41.91599719]}"
2991,4069,13.3,17.5,"{'type': 'Point', 'coordinates': [-87.67005417, 41.91602019]}"
2992,4070,121.3,128.8,"{'type': 'Point', 'coordinates': [-87.66812848, 41.91601775]}"
2993,4071,11.1,15.7,"{'type': 'Point', 'coordinates': [-87.66647699, 41.91635141]}"
2994,4072,8.5,3.0,"{'type': 'Point', 'coordinates': [-87.66313197, 41.91699566]}"
2995,4073,53.2,16.6,"{'type': 'Point', 'coordinates': [-87.66015297, 41.91704466]}"
2996,4074,68.0,55.6,"{'type': 'Point', 'coordinates': [-87.658131, 41.917505]}"
2997,4075,33.7,10.9,"{'type': 'Point', 'coordinates': [-87.65593009, 41.9179908]}"
2998,4076,370.5,74.4,"{'type': 'Point', 'coordinates': [-87.65315509, 41.9180198]}"
2999,4077,21.7,20.5,"{'type': 'Point', 'coordinates': [-87.65107509, 41.9180558]}"
3000,4078,98.8,28.6,"{'type': 'Point', 'coordinates': [-87.64867529, 41.91810725]}"
3001,4079,109.1,23.5,"{'type': 'Point', 'coordinates': [-87.64613634, 41.91817724]}"
3002,4080,32.0,11.5,"{'type': 'Point', 'coordinates': [-87.64371234, 41.91820324]}"
3003,4081,20.6,2.3,"{'type': 'Point', 'coordinates': [-87.6413174, 41.91817953]}"
3004,4082,65.3,3.3,"{'type': 'Point', 'coordinates': [-87.63899623, 41.91825575]}"
3005,4084,2.5,72.8,"{'type': 'Point', 'coordinates': [-87.63936089, 41.91837229]}"
3006,4085,3.6,36.6,"{'type': 'Point', 'coordinates': [-87.64113403, 41.91838702]}"
